DATE,TEMP,DWPT,RELH,MIXR,DRCT,SKNT
2014-12-31 16:00:00,-1.2000000000000002,-10.2,50.0,2.525,15.0,19.0
2015-01-01 04:00:00,-0.8222222222222223,-12.644444444444446,40.55555555555556,2.111111111111111,340.55555555555554,12.88888888888889
2015-01-01 16:00:00,-2.1,-10.175,55.25,2.615,335.0,16.25
2015-01-02 04:00:00,-2.32,-7.220000000000001,69.4,3.186,280.8,35.6
2015-01-02 16:00:00,-4.225,-41.975,3.75,0.14750000000000002,289.5,39.25
2015-01-03 04:00:00,-5.08,-39.440000000000005,5.0,0.186,309.6,33.4
2015-01-03 16:00:00,-6.175,-23.1125,40.25,1.3562500000000002,269.375,28.875
2015-01-04 04:00:00,-4.25,-5.766666666666667,89.16666666666667,3.6033333333333335,262.0,17.5
2015-01-04 16:00:00,0.050000000000000044,0.0,99.5,5.39,267.5,47.0
2015-01-05 04:00:00,0.525,0.5,99.75,5.67,282.75,56.25
2015-01-05 16:00:00,0.9,-11.466666666666667,40.833333333333336,2.3666666666666667,265.0,47.833333333333336
2015-01-06 04:00:00,2.9,-21.133333333333336,15.0,1.0266666666666666,254.33333333333334,43.666666666666664
2015-01-06 16:00:00,3.6,-23.066666666666666,13.333333333333334,0.9199999999999999,229.33333333333334,30.666666666666668
2015-01-07 04:00:00,0.6799999999999999,-13.459999999999999,44.3,2.505,228.0,30.2
2015-01-07 16:00:00,2.85,-7.15,48.5,3.24,275.25,23.0
2015-01-08 04:00:00,2.511111111111111,-19.48888888888889,20.77777777777778,1.3944444444444446,244.77777777777777,5.222222222222222
2015-01-08 16:00:00,2.4,-18.266666666666666,21.0,1.3866666666666667,186.33333333333334,5.333333333333333
2015-01-09 04:00:00,0.7571428571428571,-12.671428571428573,37.285714285714285,2.1085714285714285,199.0,11.0
2015-01-09 16:00:00,-1.8142857142857143,-8.528571428571428,60.857142857142854,2.9285714285714284,222.0,24.714285714285715
2015-01-10 04:00:00,-5.125,-25.55,18.875,0.6925,232.5,19.75
2015-01-10 16:00:00,-6.76,-12.459999999999999,64.8,2.132,268.2,13.8
2015-01-11 04:00:00,-9.166666666666666,-9.700000000000001,96.16666666666667,2.658333333333333,313.3333333333333,6.333333333333333
2015-01-11 16:00:00,-8.485714285714286,-11.471428571428572,79.28571428571429,2.2728571428571427,227.14285714285714,5.571428571428571
2015-01-12 04:00:00,-7.640000000000001,-10.879999999999999,77.8,2.404,260.4,6.6
2015-01-12 16:00:00,-5.016666666666667,-16.416666666666668,41.0,1.5433333333333332,307.5,15.333333333333334
2015-01-13 04:00:00,-2.44,-6.859999999999999,72.8,3.3299999999999996,322.6,7.4
2015-01-13 16:00:00,-0.475,-24.975,14.25,0.7474999999999999,260.5,7.5
2015-01-14 04:00:00,0.7999999999999999,-31.7,7.0,0.4,200.5,8.5
2015-01-14 16:00:00,2.466666666666667,-27.366666666666664,9.0,0.5733333333333334,163.66666666666666,15.666666666666666
2015-01-15 04:00:00,-3.855555555555556,-10.100000000000001,64.33333333333333,2.5744444444444445,202.55555555555554,41.44444444444444
2015-01-15 16:00:00,-6.166666666666667,-6.6000000000000005,96.66666666666667,3.3233333333333337,192.66666666666666,53.333333333333336
2015-01-16 04:00:00,-7.075,-30.7,13.5,0.4275,275.5,30.25
2015-01-16 16:00:00,-3.9333333333333336,-37.53333333333334,5.666666666666667,0.21333333333333335,246.66666666666666,18.666666666666668
2015-01-17 04:00:00,-3.7,-3.7599999999999993,99.4,4.1579999999999995,223.4,38.6
2015-01-17 16:00:00,-3.3000000000000003,-4.716666666666667,90.33333333333333,3.9416666666666664,227.16666666666666,24.0
2015-01-18 04:00:00,-7.233333333333333,-7.433333333333334,98.0,3.1333333333333333,231.66666666666666,62.0
2015-01-18 16:00:00,-11.08,-18.28,55.8,1.298,255.0,39.2
2015-01-19 04:00:00,-12.242857142857144,-16.47142857142857,71.28571428571429,1.55,264.2857142857143,23.142857142857142
2015-01-19 16:00:00,-11.09,-26.110000000000003,28.8,0.675,306.6,17.8
2015-01-20 04:00:00,-10.55,-13.5,80.0,1.9674999999999998,321.75,10.5
2015-01-20 16:00:00,-7.966666666666666,-17.966666666666665,44.666666666666664,1.3466666666666667,55.0,4.333333333333333
2015-01-21 04:00:00,-4.1,-9.78,65.2,2.646,264.8,11.0
2015-01-21 16:00:00,-3.8,-3.8,100.0,4.154999999999999,269.5,16.0
2015-01-22 04:00:00,-5.05,-5.2,99.0,3.795,250.0,20.5
2015-01-22 16:00:00,-3.033333333333333,-25.366666666666664,16.0,0.7066666666666667,255.0,32.333333333333336
2015-01-23 04:00:00,-2.9,-3.5,95.5,4.325,243.0,31.0
2015-01-23 16:00:00,-0.8125,-6.825,66.5,3.435,238.5,39.375
2015-01-24 04:00:00,-0.04999999999999999,-2.1,86.0,4.67,274.0,45.5
2015-01-24 16:00:00,1.825,-21.125,16.25,1.04,264.75,54.5
2015-01-25 04:00:00,3.0,-4.75,57.75,3.92,254.25,49.25
2015-01-25 16:00:00,2.6,-8.066666666666666,45.333333333333336,3.0,240.0,33.333333333333336
2015-01-26 04:00:00,4.333333333333333,-11.85,30.166666666666668,2.186666666666667,199.0,30.166666666666668
2015-01-26 16:00:00,0.6599999999999999,-9.76,45.6,2.632,223.4,38.4
2015-01-27 04:00:00,-1.8199999999999998,-29.660000000000004,10.2,0.484,232.4,32.8
2015-01-27 16:00:00,-3.4333333333333336,-43.4,3.0,0.11333333333333333,285.0,17.0
2015-01-28 04:00:00,-5.35,-30.1,15.0,0.5375,265.5,10.75
2015-01-28 16:00:00,-4.366666666666666,-43.36666666666667,3.0,0.11666666666666665,208.33333333333334,14.333333333333334
2015-01-29 04:00:00,-5.0636363636363635,-12.145454545454545,60.45454545454545,2.269090909090909,227.36363636363637,20.90909090909091
2015-01-29 16:00:00,-3.85,-35.1,8.25,0.33499999999999996,289.75,5.0
2015-01-30 04:00:00,-2.85,-20.85,28.0,1.19375,242.75,9.0
2015-01-30 16:00:00,-5.7,-13.133333333333333,57.333333333333336,2.1266666666666665,284.3333333333333,24.333333333333332
2015-01-31 04:00:00,-2.3,-29.3,11.0,0.49,315.0,17.0
2015-01-31 16:00:00,-2.7,-4.9,85.8,3.8239999999999994,287.2,17.6
2015-02-02 04:00:00,-7.0,-28.5,18.0,0.5725,198.75,28.5
2015-02-02 16:00:00,-7.133333333333333,-11.733333333333334,69.33333333333333,2.186666666666667,273.0,29.333333333333332
2015-02-03 04:00:00,-8.75,-9.8625,92.0,2.64375,246.875,18.5
2015-02-03 16:00:00,-8.15,-12.15,73.33333333333333,2.13,257.0,5.166666666666667
2015-02-04 04:00:00,-7.125,-9.675,82.25,2.6125,178.5,11.5
2015-02-04 16:00:00,-6.25,-12.4,64.0,2.17125,189.75,21.625
2015-02-05 04:00:00,-1.15,-1.15,100.0,5.0,202.5,57.0
2015-02-05 16:00:00,-1.7999999999999998,-3.25,90.0,4.3225,206.25,40.25
2015-02-06 04:00:00,-1.4,-1.5,99.0,4.89,205.0,52.0
2015-02-06 16:00:00,-5.766666666666667,-6.1000000000000005,97.33333333333333,3.5066666666666664,214.66666666666666,48.333333333333336
2015-02-07 04:00:00,-5.457142857142856,-10.842857142857143,66.28571428571429,2.422857142857143,219.0,20.428571428571427
2015-02-07 16:00:00,-6.4,-7.175000000000001,94.5,3.1775,210.0,31.5
2015-02-08 04:00:00,-7.42,-11.92,70.4,2.228,214.2,32.4
2015-02-08 16:00:00,-4.359999999999999,-5.42,92.2,3.668,171.8,33.4
2015-02-09 04:00:00,-4.45,-5.75,90.75,3.575,185.0,26.75
2015-02-09 16:00:00,-4.35,-4.95,96.0,3.755,237.5,14.0
2015-02-10 04:00:00,-6.16,-7.340000000000001,91.4,3.19,271.4,21.0
2015-02-10 16:00:00,-2.9,-38.9,4.5,0.195,225.0,14.0
2015-02-11 04:00:00,-4.1,-10.125,63.0,2.5625,214.0,18.5
2015-02-11 16:00:00,-4.966666666666667,-5.466666666666666,96.33333333333333,3.716666666666667,221.66666666666666,30.666666666666668
2015-02-12 04:00:00,-1.2666666666666668,-1.3666666666666665,99.0,5.016666666666667,211.66666666666666,14.0
2015-02-12 16:00:00,-1.1333333333333333,-1.9000000000000001,94.66666666666667,4.793333333333333,237.33333333333334,28.333333333333332
2015-02-13 04:00:00,-0.25999999999999995,-3.1,81.4,4.4079999999999995,220.0,28.2
2015-02-13 16:00:00,-2.8285714285714287,-3.542857142857143,95.0,4.224285714285714,209.0,29.714285714285715
2015-02-14 04:00:00,-5.7,-38.45,6.25,0.2225,292.5,18.75
2015-02-14 16:00:00,-6.14,-40.86,5.2,0.174,313.8,28.2
2015-02-15 04:00:00,-5.266666666666667,-24.100000000000005,21.333333333333332,0.7966666666666667,346.3333333333333,24.666666666666668
2015-02-15 16:00:00,-3.5,-21.166666666666668,25.666666666666668,1.08,351.6666666666667,24.0
2015-02-16 04:00:00,-3.025,-13.275,45.25,1.9949999999999999,16.25,26.75
2015-02-16 16:00:00,2.75,-7.5,47.0,3.125,267.5,34.75
2015-02-17 04:00:00,5.5,-28.5,6.75,0.5225,91.5,23.75
2015-02-17 16:00:00,5.866666666666667,-30.8,5.0,0.42333333333333334,296.6666666666667,5.333333333333333
2015-02-18 04:00:00,2.02,-20.339999999999996,17.8,1.1099999999999999,238.8,17.4
2015-02-18 16:00:00,-3.72,-27.48,14.8,0.618,269.8,30.2
2015-02-19 04:00:00,-6.471428571428571,-15.9,48.42857142857143,1.6214285714285714,288.2857142857143,20.714285714285715
2015-02-19 16:00:00,-7.8,-13.914285714285715,61.857142857142854,1.8714285714285714,291.57142857142856,29.285714285714285
2015-02-20 04:00:00,-8.9,-23.566666666666666,31.0,0.8866666666666667,324.0,28.0
2015-02-20 16:00:00,-7.800000000000001,-21.55,32.5,0.9924999999999999,315.0,28.25
2015-02-21 04:00:00,-7.233333333333333,-21.866666666666664,30.0,0.9466666666666667,343.3333333333333,27.333333333333332
2015-02-21 16:00:00,-5.566666666666666,-49.199999999999996,2.0,0.07333333333333335,27.0,27.333333333333332
2015-02-22 04:00:00,-4.1000000000000005,-26.433333333333334,16.666666666666668,0.69,29.333333333333332,33.333333333333336
2015-02-22 16:00:00,-1.4,-35.400000000000006,5.5,0.27,2.5,26.5
2015-02-23 04:00:00,-0.26666666666666666,-8.266666666666667,55.0,2.9266666666666663,53.666666666666664,13.0
2015-02-23 16:00:00,-0.5,-9.5,51.333333333333336,2.716666666666667,343.0,9.0
2015-02-24 04:00:00,-1.0,-38.5,4.5,0.24,282.0,18.5
2015-02-24 16:00:00,-2.8166666666666664,-10.633333333333333,55.666666666666664,2.4783333333333335,298.5,32.833333333333336
2015-02-25 04:00:00,-2.033333333333333,-39.699999999999996,3.6666666666666665,0.18000000000000002,306.0,15.333333333333334
2015-02-25 16:00:00,-6.12,-7.24,92.0,3.224,310.2,36.4
2015-02-26 04:00:00,-5.975,-15.5,47.25,1.62,317.25,24.0
2015-02-26 16:00:00,-8.6,-9.64,92.2,2.644,206.4,8.2
2015-02-27 04:00:00,-8.583333333333334,-10.683333333333332,85.5,2.4483333333333333,23.333333333333332,5.833333333333333
2015-02-27 16:00:00,-9.4,-10.925,89.0,2.395,71.0,14.25
2015-02-28 04:00:00,-6.55,-42.4,4.0,0.13,45.0,36.0
2015-02-28 16:00:00,-4.5,-23.3,22.0,0.825,15.0,25.5
2015-03-01 04:00:00,-5.8428571428571425,-24.271428571428572,22.857142857142858,0.812857142857143,326.57142857142856,15.571428571428571
2015-03-01 16:00:00,-6.25,-7.1,93.75,3.18,300.75,15.5
2015-03-02 04:00:00,-8.066666666666668,-18.7,42.333333333333336,1.2733333333333334,0.6666666666666666,32.0
2015-03-02 16:00:00,-5.575,-36.525,6.5,0.24,6.0,42.5
2015-03-03 04:00:00,-5.014285714285714,-31.071428571428573,11.142857142857142,0.4242857142857143,340.85714285714283,23.0
2015-03-03 16:00:00,-3.4200000000000004,-32.64,11.0,0.45999999999999996,141.4,18.2
2015-03-04 04:00:00,-3.957142857142857,-15.8,43.142857142857146,1.7757142857142856,345.14285714285717,20.0
2015-03-04 16:00:00,-2.4,-28.066666666666666,15.333333333333334,0.68,306.3333333333333,16.5
2015-03-05 04:00:00,-3.033333333333333,-21.366666666666664,24.0,1.0466666666666666,283.3333333333333,20.0
2015-03-05 16:00:00,-2.6,-33.0,8.0,0.36000000000000004,288.6666666666667,17.0
2015-03-06 04:00:00,-1.7666666666666666,-32.43333333333333,7.666666666666667,0.36000000000000004,228.66666666666666,12.666666666666666
2015-03-06 16:00:00,-2.5,-30.3,10.4,0.466,264.0,16.2
2015-03-07 04:00:00,-2.075,-29.175,11.25,0.5125,291.0,20.5
2015-03-07 16:00:00,-1.35,-16.35,34.5,1.6724999999999999,320.75,16.5
2015-03-08 04:00:00,1.2666666666666666,-30.400000000000002,7.333333333333333,0.4366666666666667,335.0,14.0
2015-03-08 16:00:00,0.040000000000000015,-24.759999999999998,14.4,0.788,285.0,15.0
2015-03-09 04:00:00,-0.5599999999999999,-41.260000000000005,3.6,0.184,269.0,27.6
2015-03-09 16:00:00,-0.31428571428571433,-12.285714285714286,49.0,2.5185714285714282,283.0,24.142857142857142
2015-03-10 04:00:00,0.6166666666666667,-17.166666666666668,28.5,1.6216666666666668,229.83333333333334,19.166666666666668
2015-03-10 16:00:00,-0.6000000000000001,-6.175,66.25,3.4425,188.5,21.0
2015-03-11 04:00:00,-2.625,-3.225,95.75,4.3,220.75,23.75
2015-03-11 16:00:00,-5.216666666666666,-6.533333333333334,90.5,3.375,208.5,34.5
2015-03-12 04:00:00,-5.8,-20.925,30.5,1.08,233.75,35.5
2015-03-12 16:00:00,-3.011111111111111,-17.12222222222222,36.333333333333336,1.5766666666666667,249.77777777777777,18.22222222222222
2015-03-13 04:00:00,-0.7333333333333334,-31.066666666666666,7.666666666666667,0.41333333333333333,225.0,22.666666666666668
2015-03-13 16:00:00,0.12,-14.180000000000001,34.2,1.85,205.0,27.4
2015-03-14 04:00:00,-0.7000000000000001,-0.9,98.66666666666667,5.06,223.0,46.333333333333336
2015-03-14 16:00:00,-6.44,-30.560000000000002,12.8,0.434,255.8,30.2
2015-03-15 04:00:00,-5.433333333333334,-6.2,94.33333333333333,3.3833333333333333,183.66666666666666,19.0
2015-03-15 16:00:00,-6.033333333333334,-6.766666666666667,95.0,3.31,180.0,20.0
2015-03-16 04:00:00,-7.1499999999999995,-17.183333333333334,50.5,1.5999999999999999,236.16666666666666,6.333333333333333
2015-03-16 16:00:00,-3.525,-29.924999999999997,19.0,0.755,223.875,9.75
2015-03-17 04:00:00,-3.62,-18.78,32.5,1.311,190.9,12.5
2015-03-17 16:00:00,-8.620000000000001,-17.64,49.2,1.416,245.5,10.7
2015-03-18 04:00:00,-6.525,-23.9,31.875,1.065,288.5,4.875
2015-03-18 16:00:00,-5.1,-6.65,89.0,3.315,246.0,20.5
2015-03-19 04:00:00,-2.725,-2.725,100.0,4.4075,236.0,42.75
2015-03-19 16:00:00,-1.9000000000000001,-2.2,98.0,4.595000000000001,232.5,33.0
2015-03-20 04:00:00,-4.25,-9.233333333333333,68.83333333333333,2.768333333333333,208.0,42.833333333333336
2015-03-20 16:00:00,-4.766666666666667,-5.3,96.0,3.6999999999999997,214.0,39.333333333333336
2015-03-21 04:00:00,-8.299999999999999,-14.933333333333332,59.0,1.7066666666666668,193.0,27.0
2015-03-21 16:00:00,-8.9,-19.157142857142855,43.42857142857143,1.2042857142857142,230.14285714285714,18.714285714285715
2015-03-22 04:00:00,-7.15,-46.4,2.5,0.08499999999999999,185.0,19.5
2015-03-22 16:00:00,-9.58,-10.959999999999999,90.0,2.364,222.2,25.0
2015-03-23 04:00:00,-11.322222222222223,-14.555555555555555,77.55555555555556,1.8066666666666664,186.77777777777777,12.444444444444445
2015-03-23 16:00:00,-10.05,-11.075,92.25,2.3775,200.25,19.0
2015-03-24 04:00:00,-12.155555555555557,-20.333333333333332,53.55555555555556,1.152222222222222,281.55555555555554,15.666666666666666
2015-03-24 16:00:00,-9.919999999999998,-34.56,12.4,0.312,258.0,14.6
2015-03-25 04:00:00,-4.166666666666667,-4.666666666666667,96.66666666666667,3.883333333333333,252.66666666666666,30.666666666666668
2015-03-25 16:00:00,-1.3,-1.9,96.0,4.755,262.5,27.5
2015-03-26 04:00:00,1.3,-19.366666666666667,25.833333333333332,1.53,249.16666666666666,28.5
2015-03-26 16:00:00,1.8,-16.866666666666667,25.666666666666668,1.555,230.5,29.166666666666668
2015-03-27 04:00:00,-0.2,-16.4,30.4,1.652,205.6,30.0
2015-03-27 16:00:00,-3.8,-16.75,36.75,1.51375,202.5,40.625
2015-03-28 04:00:00,-10.114285714285714,-14.200000000000001,72.14285714285714,1.8671428571428572,285.14285714285717,33.42857142857143
2015-03-28 16:00:00,-5.9,-6.699999999999999,94.0,3.255,232.5,31.0
2015-03-29 04:00:00,-4.05,-4.583333333333333,96.33333333333333,3.861666666666667,244.83333333333334,34.666666666666664
2015-03-29 16:00:00,-5.6,-6.4,94.5,3.47,247.5,31.0
2015-03-30 04:00:00,-4.4375,-11.6625,62.625,2.3925,246.25,32.25
2015-03-30 16:00:00,-3.25,-18.983333333333334,30.0,1.2683333333333333,205.83333333333334,41.333333333333336
2015-03-31 04:00:00,-12.61111111111111,-27.01111111111111,29.666666666666668,0.6166666666666667,256.6666666666667,25.11111111111111
2015-03-31 16:00:00,-13.1,-16.65,74.66666666666667,1.51,264.5,21.0
2015-04-01 04:00:00,-13.116666666666667,-17.633333333333333,69.0,1.37,289.0,15.5
2015-04-01 16:00:00,-13.080000000000002,-24.11,39.3,0.791,319.5,15.7
2015-04-02 04:00:00,-11.183333333333332,-31.433333333333334,18.666666666666668,0.43166666666666664,315.1666666666667,12.333333333333334
2015-04-02 16:00:00,-10.633333333333333,-16.633333333333336,61.666666666666664,1.4799999999999998,235.0,6.666666666666667
2015-04-03 04:00:00,-11.1,-14.424999999999999,76.75,1.7850000000000001,212.5,20.75
2015-04-03 16:00:00,-13.133333333333333,-27.833333333333332,29.0,0.5616666666666666,270.0,20.833333333333332
2015-04-04 04:00:00,-13.783333333333333,-22.75,47.333333333333336,0.89,226.16666666666666,19.333333333333332
2015-04-04 16:00:00,-12.85,-16.15,76.25,1.56,198.25,15.75
2015-04-05 04:00:00,-12.35,-18.25,62.375,1.30375,168.875,15.5
2015-04-05 16:00:00,-10.842857142857143,-16.04285714285714,66.28571428571429,1.5628571428571427,150.42857142857142,16.571428571428573
2015-04-06 04:00:00,-11.940000000000001,-14.48,81.4,1.796,111.4,14.4
2015-04-06 16:00:00,-10.916666666666666,-16.533333333333335,63.333333333333336,1.51,135.33333333333334,7.0
2015-04-07 04:00:00,-10.257142857142856,-21.82857142857143,39.42857142857143,0.9928571428571429,99.42857142857143,8.0
2015-04-07 16:00:00,-6.1,-23.6,24.0,0.7849999999999999,20.0,15.0
2015-04-08 04:00:00,-10.2125,-22.55,41.5,1.05,262.125,4.5
2015-04-08 16:00:00,-8.42,-22.5,39.4,1.1280000000000001,179.0,5.0
2015-04-09 04:00:00,-9.559999999999999,-14.459999999999999,68.0,1.8379999999999999,151.6,8.8
2015-04-09 16:00:00,-8.354545454545455,-19.990909090909092,40.54545454545455,1.2054545454545453,176.0909090909091,15.090909090909092
2015-04-10 04:00:00,-6.733333333333334,-42.833333333333336,7.166666666666667,0.23166666666666666,218.0,27.666666666666668
2015-04-10 16:00:00,-7.65,-10.275,81.5,2.5125,242.5,39.75
2015-04-11 04:00:00,-14.075,-18.8,67.875,1.2525,253.375,27.25
2015-04-11 16:00:00,-14.5,-18.06,74.6,1.3199999999999998,260.0,31.2
2015-04-12 04:00:00,-13.15,-14.15,92.0,1.805,275.0,24.0
2015-04-12 16:00:00,-9.8,-12.34,82.0,2.12,249.8,19.8
2015-04-13 04:00:00,-8.059999999999999,-8.86,93.6,2.806,225.4,38.0
2015-04-13 16:00:00,-14.066666666666666,-17.91111111111111,73.11111111111111,1.3511111111111112,276.1111111111111,25.77777777777778
2015-04-14 04:00:00,-15.516666666666666,-17.0,88.33333333333333,1.4616666666666667,304.0,20.666666666666668
2015-04-14 16:00:00,-14.415384615384616,-22.423076923076923,51.76923076923077,0.9276923076923077,293.61538461538464,11.153846153846153
2015-04-15 04:00:00,-7.571428571428571,-12.742857142857144,66.71428571428571,2.09,290.2857142857143,10.142857142857142
2015-04-15 16:00:00,-4.3,-7.366666666666667,79.0,3.1133333333333333,290.0,15.666666666666666
2015-04-16 04:00:00,-3.6,-8.16,70.6,2.992,313.0,24.6
2015-04-16 16:00:00,-2.3,-12.05,48.75,2.2824999999999998,263.75,9.75
2015-04-17 04:00:00,-1.95,-4.633333333333334,82.0,3.8983333333333334,239.33333333333334,26.333333333333332
2015-04-17 16:00:00,-2.7,-28.7,12.0,0.51,290.0,22.0
2015-04-18 04:00:00,-1.3,-21.84,19.6,0.9640000000000001,329.6,14.2
2015-04-18 16:00:00,0.3,-31.475,7.0,0.395,287.5,16.0
2015-04-19 04:00:00,0.14000000000000004,-23.259999999999998,17.6,0.958,333.4,15.6
2015-04-19 16:00:00,0.2,-11.0,42.75,2.385,328.75,9.75
2015-04-20 04:00:00,0.64,-8.7,49.6,2.82,272.4,9.2
2015-04-20 16:00:00,-1.1714285714285713,-9.028571428571428,55.285714285714285,2.794285714285714,292.7142857142857,5.0
2015-04-21 04:00:00,-3.857142857142857,-7.2,77.57142857142857,3.2285714285714286,221.57142857142858,11.571428571428571
2015-04-21 16:00:00,-5.35,-6.375,92.75,3.325,206.25,31.75
2015-04-22 04:00:00,-8.916666666666666,-41.25,5.5,0.14833333333333334,304.1666666666667,33.666666666666664
2015-04-22 16:00:00,-8.68,-17.5,49.6,1.408,259.6,16.2
2015-04-23 04:00:00,-8.1,-9.0,93.6,2.806,266.6,30.2
2015-04-23 16:00:00,-13.450000000000001,-32.983333333333334,19.166666666666668,0.37833333333333335,235.83333333333334,25.833333333333332
2015-04-24 04:00:00,-13.0,-14.966666666666669,85.0,1.72,236.66666666666666,30.0
2015-04-24 16:00:00,-12.733333333333333,-25.711111111111112,33.888888888888886,0.7111111111111111,245.66666666666666,17.666666666666668
2015-04-25 04:00:00,-12.766666666666666,-15.033333333333333,83.33333333333333,1.7299999999999998,322.3333333333333,16.0
2015-04-25 16:00:00,-10.614285714285714,-20.8,43.142857142857146,1.0557142857142858,336.2857142857143,10.857142857142858
2015-04-26 04:00:00,-7.44,-28.46,18.2,0.558,200.6,10.4
2015-04-26 16:00:00,-2.35,-2.95,96.0,4.35,253.0,22.75
2015-04-27 04:00:00,-2.2,-2.8,96.0,4.5,249.0,25.0
2015-04-27 16:00:00,1.06,-15.34,30.0,1.752,193.0,34.8
2015-04-28 04:00:00,-0.781818181818182,-18.854545454545455,26.727272727272727,1.3945454545454545,198.36363636363637,54.81818181818182
2015-04-28 16:00:00,-8.916666666666666,-27.733333333333334,21.0,0.58,251.83333333333334,14.166666666666666
2015-04-29 04:00:00,-10.9625,-16.8875,62.5,1.4775,243.875,18.375
2015-04-29 16:00:00,-8.1,-16.442857142857143,52.42857142857143,1.532857142857143,242.85714285714286,26.571428571428573
2015-04-30 04:00:00,-2.18,-21.18,30.7,1.419,281.1,34.9
2015-10-31 16:00:00,-4.833333333333333,-20.566666666666666,28.0,1.05,240.33333333333334,33.666666666666664
2015-11-01 04:00:00,-9.9,-17.475,54.25,1.385,238.5,38.25
2015-11-01 16:00:00,-7.475,-19.6125,40.25,1.275,257.625,31.875
2015-11-02 04:00:00,-8.299999999999999,-11.883333333333333,76.33333333333333,2.2416666666666667,288.1666666666667,14.5
2015-11-02 16:00:00,-8.028571428571428,-22.82857142857143,30.285714285714285,0.8914285714285715,324.0,17.0
2015-11-03 04:00:00,-7.3,-14.7,55.5,1.73,328.75,31.0
2015-11-03 16:00:00,-7.8,-28.085714285714285,23.428571428571427,0.7000000000000001,341.14285714285717,21.285714285714285
2015-11-04 04:00:00,-3.4454545454545453,-9.836363636363636,63.0,2.64,325.0,21.181818181818183
2015-11-04 16:00:00,-5.720000000000001,-13.940000000000001,52.6,1.9060000000000001,300.0,17.6
2015-11-05 04:00:00,-6.766666666666667,-7.066666666666666,97.66666666666667,3.1766666666666663,289.3333333333333,20.666666666666668
2015-11-05 16:00:00,-3.425,-26.875,15.0,0.6074999999999999,300.0,22.25
2015-11-06 04:00:00,-1.15,-1.9500000000000002,94.5,4.75,290.0,28.0
2015-11-06 16:00:00,-2.3,-3.35,92.5,4.359999999999999,235.0,35.0
2015-11-07 04:00:00,-0.9714285714285715,-2.0285714285714285,92.57142857142857,4.6971428571428575,228.14285714285714,44.0
2015-11-07 16:00:00,-4.32,-19.52,29.6,1.17,233.8,36.6
2015-11-08 04:00:00,-9.879999999999999,-15.02,66.0,1.7239999999999998,234.2,27.6
2015-11-08 16:00:00,-9.266666666666667,-13.433333333333332,72.0,1.9416666666666667,202.66666666666666,8.333333333333334
2015-11-09 04:00:00,-9.9,-11.85,85.66666666666667,2.2083333333333335,96.5,8.666666666666666
2015-11-09 16:00:00,-8.875,-18.6,45.25,1.2575,27.25,14.75
2015-11-10 04:00:00,-7.975,-40.75,5.25,0.165,322.5,6.5
2015-11-10 16:00:00,-7.2272727272727275,-20.21818181818182,42.09090909090909,1.3590909090909091,251.1818181818182,32.81818181818182
2015-11-11 04:00:00,-13.2,-28.518181818181816,28.09090909090909,0.5545454545454546,280.09090909090907,36.36363636363637
2015-11-11 16:00:00,-12.0,-14.649999999999999,81.0,1.73,255.0,14.5
2015-11-12 04:00:00,-10.071428571428571,-11.12857142857143,92.0,2.36,251.42857142857142,26.857142857142858
2015-11-12 16:00:00,-1.8666666666666665,-2.4333333333333336,96.0,4.489999999999999,240.0,46.0
2015-11-13 04:00:00,-1.975,-2.075,99.25,4.702500000000001,245.0,60.75
2015-11-13 16:00:00,-4.416666666666667,-29.766666666666666,17.333333333333332,0.6433333333333333,244.83333333333334,39.0
2015-11-14 04:00:00,-6.266666666666667,-6.933333333333334,95.33333333333333,3.28,245.33333333333334,42.333333333333336
2015-11-14 16:00:00,-8.1,-9.066666666666666,93.0,2.76,193.33333333333334,17.333333333333332
2015-11-15 04:00:00,-11.16,-13.280000000000001,84.8,1.9739999999999998,300.8,16.0
2015-11-15 16:00:00,-13.8,-21.2,53.5,1.005,295.0,19.0
2015-11-16 04:00:00,-12.440000000000001,-17.3,67.0,1.408,265.6,23.8
2015-11-16 16:00:00,-4.5600000000000005,-6.659999999999999,85.2,3.322,261.2,38.8
2015-11-17 04:00:00,-2.84,-3.0,98.8,4.369999999999999,241.2,46.2
2015-11-17 16:00:00,-7.266666666666667,-7.6000000000000005,97.33333333333333,3.063333333333333,260.0,57.333333333333336
2015-11-18 16:00:00,-10.366666666666667,-17.983333333333334,60.0,1.45,282.5,19.666666666666668
2015-11-19 04:00:00,-6.8999999999999995,-8.166666666666666,91.0,2.9333333333333336,283.3333333333333,20.666666666666668
2015-11-19 16:00:00,-9.175,-25.6,25.25,0.69,335.75,25.75
2015-11-20 04:00:00,-5.6000000000000005,-34.6,8.0,0.29,345.0,24.666666666666668
2015-11-20 16:00:00,-2.2,-31.200000000000003,9.0,0.405,294.0,9.5
2015-11-21 04:00:00,-2.5,-43.5,2.5,0.12,296.5,15.5
2015-11-21 16:00:00,0.44999999999999996,-9.05,49.0,2.735,330.0,10.5
2015-11-22 04:00:00,-0.19999999999999998,-7.533333333333334,58.333333333333336,3.1533333333333338,56.333333333333336,7.333333333333333
2015-11-22 16:00:00,-2.1714285714285713,-6.1571428571428575,74.57142857142857,3.542857142857143,266.14285714285717,4.285714285714286
2015-11-23 04:00:00,-4.475,-4.95,96.5,3.8625,245.75,18.0
2015-11-23 16:00:00,-9.4,-10.55,91.5,2.4299999999999997,250.0,28.0
